"adresse";"lat";"lon";"betalt"
"Krogagervej 11, st., 6823 Ansager";"55,70417447";"8,76539427";"0"
"Hejrevej 1G, 6823 Ansager";"55,70200878";"8,76454745";"0"
"Usnapvej 4, 2, 6823 Ansager";"55,74561202";"8,67972405";"0"
"Møllegade 1C, 6823 Ansager";"55,7053522";"8,75088751";"0"
"Egelunden 24, 6823 Ansager";"55,72372051";"8,77956951";"0"
"Hejrevej 7D, 6823 Ansager";"55,70138102";"8,76432972";"0"
"Kvievej 1, 6823 Ansager";"55,70576477";"8,75882783";"0"
"Hejrevej 1D, 6823 Ansager";"55,7022071";"8,76462333";"0"
"Lærkevej 16, 6823 Ansager";"55,71173976";"8,74412168";"0"
"Nørremarken 2, Skovlund, 6823 Ansager";"55,74219389";"8,70758502";"0"
"Tiphedevej 22A, Skovlund, 6823 Ansager";"55,74117908";"8,74121976";"0"
"Bjælkager 11, Skovlund, 6823 Ansager";"55,73586314";"8,70396076";"0"
"Præstegårdsvej 5, b13, 6823 Ansager";"55,70391795";"8,75401055";"0"
"Tiphedevej 16, Skovlund, 6823 Ansager";"55,73909961";"8,75546386";"0"
"Præstegårdsvej 5, a5, 6823 Ansager";"55,70391795";"8,75401055";"0"
"Åvænget 7, 6823 Ansager";"55,70729975";"8,7494139";"0"
"Fiskerivej 12, 6823 Ansager";"55,70068579";"8,7622595";"0"
"Præstegårdsvej 5, a4, 6823 Ansager";"55,70391795";"8,75401055";"0"
"Rotvigvej 4, Skovlund, 6823 Ansager";"55,72903009";"8,71090554";"0"
"Stationsvej 16, 6823 Ansager";"55,70673735";"8,75001689";"0"
"Sømosen 71, 6823 Ansager";"55,72090582";"8,7661479";"0"
"Mejsevej 6, 6823 Ansager";"55,71078886";"8,74710542";"0"
"Sømosen 14, 6823 Ansager";"55,72108662";"8,76962985";"0"
"Starupvej 41, 6823 Ansager";"55,68712777";"8,789638";"0"
"Søgårdsvej 30, 6823 Ansager";"55,72007679";"8,77489511";"0"
"Søbredden 2, 6823 Ansager";"55,72655195";"8,77558536";"0"
"Lærkevej 17H, 6823 Ansager";"55,71061254";"8,74538346";"0"
"Sønderbro 10, 6823 Ansager";"55,70052877";"8,75081381";"0"
"Egedalen 32, 6823 Ansager";"55,69896622";"8,76176442";"0"
"Hejrevej 1E, 6823 Ansager";"55,70210087";"8,76428809";"0"
"Nørregade 3, 6823 Ansager";"55,70536649";"8,75182406";"0"
"Søndergade 28, 6823 Ansager";"55,70179681";"8,75131062";"0"
"Sømosen 69, 6823 Ansager";"55,72065422";"8,76589003";"0"
"Ansagervej 2, Skovlund, 6823 Ansager";"55,73736348";"8,70812854";"0"
"Allegade 6B, 6823 Ansager";"55,70494049";"8,74913293";"0"
"Nørremarken 8B, Skovlund, 6823 Ansager";"55,74161751";"8,70459806";"0"
"Svinget 11, Skovlund, 6823 Ansager";"55,73884249";"8,7073252";"0"
"Egelunden 22, 6823 Ansager";"55,723881";"8,7792744";"0"
"Ulknudvej 17, Morsbøl, 6823 Ansager";"55,74336135";"8,80391564";"0"
"Søbredden 15, 6823 Ansager";"55,7250425";"8,77691725";"0"
"Præstegårdsvej 5, b16, 6823 Ansager";"55,70391795";"8,75401055";"0"
"Lærkevej 17F, 6823 Ansager";"55,71051782";"8,7452036";"0"
"Præstegårdsvej 5, b11, 6823 Ansager";"55,70391795";"8,75401055";"0"
"Sømosen 23, 6823 Ansager";"55,72067644";"8,76832097";"0"
"Hovedgaden 27, Skovlund, 6823 Ansager";"55,74047798";"8,70831362";"0"
"Bjælkager 7, Skovlund, 6823 Ansager";"55,73613278";"8,70296364";"0"
"Søgårdsvej 46, 6823 Ansager";"55,72103235";"8,77697035";"0"
"Sømosen 19, 6823 Ansager";"55,7206717";"8,76927667";"0"
"Søgårdsvej 12, 6823 Ansager";"55,7199347";"8,7734201";"0"
"Sømosen 36A, 6823 Ansager";"55,71971055";"8,76950966";"0"
"Grødevej 6, 6823 Ansager";"55,70201082";"8,74257832";"0"
"Præstegårdsvej 5, c16, 6823 Ansager";"55,70391795";"8,75401055";"0"
"Hejrevej 7B, 6823 Ansager";"55,70145564";"8,76406272";"0"
"Egelunden 23, 6823 Ansager";"55,72458809";"8,77794642";"0"
"Lærkevej 17D, 6823 Ansager";"55,71030443";"8,74542557";"0"
"Hovedgaden 33, Skovlund, 6823 Ansager";"55,74120193";"8,70835075";"0"
"Hejrevej 5C, 6823 Ansager";"55,70163009";"8,76429117";"0"
"Præstegårdsvej 5, d32, 6823 Ansager";"55,70391795";"8,75401055";"0"
"Fiskerivej 10B, 6823 Ansager";"55,70135553";"8,76023053";"0"
"Kanalvej 16, 6823 Ansager";"55,70902664";"8,71438377";"0"
"Egedalen 35, 6823 Ansager";"55,69970099";"8,76141876";"0"
"Nørregade 25, 6823 Ansager";"55,70747914";"8,75137956";"0"
"Søbredden 3, 6823 Ansager";"55,72599558";"8,77605447";"0"
"Kanalvej 1B, 6823 Ansager";"55,7016789";"8,74707713";"0"
"Mølgårdvej 45, 6823 Ansager";"55,69464532";"8,77635918";"0"
"Præstegårdsvej 5, b12, 6823 Ansager";"55,70391795";"8,75401055";"0"
"Sømosen 28, 6823 Ansager";"55,7212077";"8,76720524";"0"
"Egelunden 7, 6823 Ansager";"55,72479223";"8,77953673";"0"
"Østergade 16, 6823 Ansager";"55,70409849";"8,75590635";"0"
"Sømosen 21, 6823 Ansager";"55,72066546";"8,76875963";"0"
"Sømosen 37, 6823 Ansager";"55,71918094";"8,77022168";"0"
"Sømosen 67, 6823 Ansager";"55,72051677";"8,76577852";"0"
"Bjælkager 5, Skovlund, 6823 Ansager";"55,7363165";"8,70364741";"0"
"Stationsvej 14B, 6823 Ansager";"55,70647402";"8,74995707";"0"
"Sømosen 65, 6823 Ansager";"55,72020775";"8,76607456";"0"
"Sømosen 10, 6823 Ansager";"55,72045651";"8,76988508";"0"
"Vestergade 2A, 1. th, 6823 Ansager";"55,70476634";"8,7518581";"0"
"Egelunden 2, 6823 Ansager";"55,72545388";"8,77811983";"0"
"Præstevangen 4, 6823 Ansager";"55,70370859";"8,75558407";"0"
"Åhavevej 25, 6823 Ansager";"55,70633645";"8,74196204";"0"
"Rugvænget 9, 6823 Ansager";"55,69814361";"8,75560761";"0"
"Sømosen 4, 6823 Ansager";"55,71976256";"8,77041241";"0"
"Skrænten 3, 6823 Ansager";"55,70529851";"8,76034802";"0"
"Præstegårdsvej 13, 6823 Ansager";"55,70306387";"8,75362104";"0"
"Egelunden 25, 6823 Ansager";"55,72445544";"8,77833055";"0"
"Sønderbro 39B, 6823 Ansager";"55,67883962";"8,75798754";"0"
"Fiskerivej 7, 6823 Ansager";"55,70180159";"8,76304544";"0"
"Hejrevej 9C, 6823 Ansager";"55,70121782";"8,76412164";"0"
"Hejrevej 1H, 6823 Ansager";"55,7019749";"8,76464264";"0"
"Egedalen 34, 6823 Ansager";"55,69888116";"8,76238779";"0"
"Vinkelvej 1, 6823 Ansager";"55,71142409";"8,74567202";"0"
"Nørremarken 9, Skovlund, 6823 Ansager";"55,74026587";"8,70693128";"0"
"Præstegårdsvej 5, c14, 6823 Ansager";"55,70391795";"8,75401055";"0"
"Krogagervej 33, 6823 Ansager";"55,70412261";"8,79244123";"0"
"Kvie Søvej 4A, 6823 Ansager";"55,7291208";"8,77110667";"0"
"Nørremarken 11, Skovlund, 6823 Ansager";"55,74013329";"8,70694948";"0"
"Tyndkærvej 10, Skovlund, 6823 Ansager";"55,76355109";"8,72696566";"0"
"Parkvænget 8, Skovlund, 6823 Ansager";"55,73731897";"8,70487771";"0"
"Egedalen 27, 6823 Ansager";"55,69959721";"8,75872651";"0"
"Kvievej 15, 6823 Ansager";"55,70808994";"8,76737139";"0"
"Parkvænget 10, Skovlund, 6823 Ansager";"55,73743116";"8,70456614";"0"
"Præstegårdsvej 5, c24, 6823 Ansager";"55,70391795";"8,75401055";"0"
"Præstegårdsvej 5, 6823 Ansager";"55,70391795";"8,75401055";"0"
"Nørremarken 19, Skovlund, 6823 Ansager";"55,74124215";"8,70487263";"0"
"Østergade 10, 1., 6823 Ansager";"55,70429791";"8,75525063";"0"
"Søndergade 3, 6823 Ansager";"55,70447488";"8,75213938";"0"
"Hovedgaden 30, Skovlund, 6823 Ansager";"55,74026793";"8,70881627";"0"
"Starupvej 1, 6823 Ansager";"55,70171096";"8,75344624";"0"
"Sømosen 53, 6823 Ansager";"55,71902952";"8,76761113";"0"
"Præstegårdsvej 5, c13, 6823 Ansager";"55,70391795";"8,75401055";"0"
"Sømosen 24, 6823 Ansager";"55,72111889";"8,76782057";"0"
"Præstegårdsvej 5, d12, 6823 Ansager";"55,70391795";"8,75401055";"0"
"Rotvigvej 2B, Skovlund, 6823 Ansager";"55,7312263";"8,71071494";"0"
"Tiphedevej 23, 6823 Ansager";"55,72035418";"8,75538488";"0"
"Sømosen 61, 6823 Ansager";"55,7197842";"8,76667259";"0"
"Ålling Søvej 6, Skovlund, 6823 Ansager";"55,76801897";"8,73568985";"0"
"Søvej 12, 6823 Ansager";"55,7233464";"8,779648";"0"
"Mølbyvej 8, 6823 Ansager";"55,71145647";"8,74804386";"0"
"Sømosen 30, 6823 Ansager";"55,72116306";"8,76677899";"0"
"Sømosen 39, 6823 Ansager";"55,71902341";"8,76978001";"0"
"Sønderbro 31, 6823 Ansager";"55,69812018";"8,75081272";"0"
"Lærkevej 14, 6823 Ansager";"55,7106615";"8,74594092";"0"
"Søndergade 2, st., 6823 Ansager";"55,7043777";"8,75176095";"0"
"Fuglebakken 2B, 6823 Ansager";"55,70957147";"8,74925247";"0"
"Rugvænget 12, 6823 Ansager";"55,69836971";"8,75395423";"0"
"Præstegårdsvej 5, a3, 6823 Ansager";"55,70391795";"8,75401055";"0"
"Præstegårdsvej 5, d33, 6823 Ansager";"55,70391795";"8,75401055";"0"
"Søndergade 6, 6823 Ansager";"55,70395538";"8,75166113";"0"
"Søgårdsvej 32H, 6823 Ansager";"55,72009233";"8,77631612";"0"
"Præstegårdsvej 5, b15, 6823 Ansager";"55,70391795";"8,75401055";"0"
"Skrænten 1, 6823 Ansager";"55,7056716";"8,76045061";"0"
"Præstegårdsvej 7, 6823 Ansager";"55,70346328";"8,75458896";"0"
"Sømosen 57, 6823 Ansager";"55,71951684";"8,76711634";"0"
"Hovedgaden 31, Skovlund, 6823 Ansager";"55,74106316";"8,7082602";"0"
"Lærkevænget 3, Skovlund, 6823 Ansager";"55,74661175";"8,69877825";"0"
"Frifeltvej 5A, Skovlund, 6823 Ansager";"55,77216356";"8,7389536";"0"
"Bjælkager 1, Skovlund, 6823 Ansager";"55,73599459";"8,70490538";"0"
"Usnapvej 4A, 6823 Ansager";"55,74533572";"8,67886714";"0"
"Egedalen 23, 6823 Ansager";"55,6992523";"8,75800081";"0"
"Bjælkager 13, Skovlund, 6823 Ansager";"55,73573974";"8,70443213";"0"
"Ulknudvej 2A, Morsbøl, 6823 Ansager";"55,73675003";"8,82241753";"0"
"Fredensgade 4, Skovlund, 6823 Ansager";"55,73840782";"8,71012717";"0"
"Vestergade 3, 6823 Ansager";"55,70461644";"8,7505612";"0"
"Søknudevej 14, 6823 Ansager";"55,72171419";"8,77218843";"0"
"Lundvej 26, Skovlund, 6823 Ansager";"55,73803707";"8,71395609";"0"
"Ansagervej 1, Skovlund, 6823 Ansager";"55,73719627";"8,70862413";"0"
"Hejrevej 11, 6823 Ansager";"55,7010083";"8,76391767";"0"
"Bjælkager 16, Skovlund, 6823 Ansager";"55,73593323";"8,70224813";"0"
"Lærkevej 17A, 6823 Ansager";"55,71045341";"8,74568752";"0"
"Krogagervej 51, 6823 Ansager";"55,70024894";"8,80846149";"0"
"Søndergade 15, 6823 Ansager";"55,70386037";"8,75196107";"0"
"Egelunden 20, 6823 Ansager";"55,72403382";"8,77891245";"0"
"Søvej 1, 6823 Ansager";"55,72190967";"8,77893158";"0"
"Starupvej 39, 6823 Ansager";"55,68578449";"8,79729798";"0"
"Tistrupvej 11A, Skovlund, 6823 Ansager";"55,73784627";"8,69444056";"0"
"Hejrevej 9D, 6823 Ansager";"55,70117813";"8,76422999";"0"
"Sømosen 36, 6823 Ansager";"55,7194686";"8,77008518";"0"
"Præstegårdsvej 5, c11, 6823 Ansager";"55,70391795";"8,75401055";"0"
"Hejrevej 9A, 6823 Ansager";"55,70129258";"8,76385797";"0"
"Hejrevej 2, 6823 Ansager";"55,7018556";"8,76342063";"0"
"Sømosen 41, 6823 Ansager";"55,71882445";"8,76943256";"0"
"Søbredden 19, 6823 Ansager";"55,72472986";"8,77660233";"0"
"Lærkevej 31, 6823 Ansager";"55,71202711";"8,74226292";"0"
"Sømosen 43, 6823 Ansager";"55,71863752";"8,76910948";"0"
"Torvet 9A, 6823 Ansager";"55,70545929";"8,75341781";"0"
"Hejrevej 3D, 6823 Ansager";"55,70181728";"8,76441888";"0"
"Østre Alle 2, 6823 Ansager";"55,70659103";"8,75231504";"0"
"Rugvænget 10, 6823 Ansager";"55,69848965";"8,75390209";"0"
"Egelunden 29, 6823 Ansager";"55,7242461";"8,77924523";"0"
"Søndergade 16, 1., 6823 Ansager";"55,70302029";"8,75181204";"0"
"Egelunden 27, 6823 Ansager";"55,72431775";"8,77871025";"0"
"Præstegårdsvej 5, d34, 6823 Ansager";"55,70391795";"8,75401055";"0"
"Tiphedevej 2A, 6823 Ansager";"55,70937298";"8,75341943";"0"
"Havevej 3, 6823 Ansager";"55,70537627";"8,7535469";"0"
"Fårholtvej 21, 6823 Ansager";"55,75565982";"8,77411967";"0"
"Sømosen 16, 6823 Ansager";"55,72104179";"8,76919933";"0"
